repo_new3/DataCodes3/362/c_362_3777_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_28251_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_28251_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_12856_1.py,-0.81997734031304 0.20885835724265528 -0.7162235380509251 -0.06498120208965323 -0.7245883200256522 0.6424131507303578 -0.9634311372330046 0.7691478124739075 0.7642538036442794 -1.1331429537625737 
repo_new3/DataCodes3/362/c_362_12856_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_2325_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_35933_1.py,-0.842573238463839 0.1384461097786122 -0.640973060852602 0.07367885860878176 -0.6082513557344366 0.5427192438259452 -0.9076009412320662 0.760974429873522 0.7517601711728211 -0.9420723111592513 
repo_new3/DataCodes3/362/c_362_35933_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_20616_1.py,-0.7865736892882772 0.22221953113253515 -0.6811122571811044 -0.06862399639158236 -0.728396740601495 0.6273878089594721 -0.9074102297696993 0.7696051963502489 0.7589839988498149 -1.1199324709402134 
repo_new3/DataCodes3/362/c_362_25731_1.py,-0.8725037201911082 0.12036599312177505 -0.7682795098948619 -0.0470519485327008 -0.6161539070977956 0.6467141338480386 -1.1317959751956719 0.6531651555679001 0.6854477947364941 -1.0723992516085528 
repo_new3/DataCodes3/362/c_362_23109_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_8947_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_10035_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_10035_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_19722_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_31372_1.py,-0.7865736892882772 0.22221953113253515 -0.6811122571811044 -0.06862399639158236 -0.728396740601495 0.6273878089594721 -0.9074102297696993 0.7696051963502489 0.7589839988498149 -1.1199324709402134 
repo_new3/DataCodes3/362/c_362_31372_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_953_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_953_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_33129_1.py,-0.7743725240910845 0.18387878049167752 -0.6600980259798548 -0.023971751902094933 -0.6448227691992159 0.6286849968359323 -0.980899710820185 0.6936222860915887 0.7052529056284863 -1.0516007088473447 
repo_new3/DataCodes3/362/c_362_33129_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_38450_1.py,-0.838441993679641 0.16641225843356347 -0.7857947847289795 -0.11907726098587826 -0.6821942772935989 0.6514258527249707 -1.027401234212311 0.6966657663842722 0.7071239695013066 -1.1276361271735345 
repo_new3/DataCodes3/362/c_362_18494_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_43408_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_43408_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_14142_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_26134_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_17026_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_48317_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_48317_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_24985_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_39111_1.py,-0.838441993679641 0.16641225843356347 -0.7857947847289795 -0.11907726098587826 -0.6821942772935989 0.6514258527249707 -1.027401234212311 0.6966657663842722 0.7071239695013066 -1.1276361271735345 
repo_new3/DataCodes3/362/b_362_16548_1.py,-0.7950590636746988 0.219754267050811 -0.674170799531356 -0.07422873348915959 -0.7249249022598948 0.6399539166903444 -0.9355118579142526 0.754716983786311 0.7456556118559726 -1.1470108267693444 
repo_new3/DataCodes3/362/c_362_16548_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_21470_1.py,-0.8848148967683584 0.16394030200125545 -0.7570428847464452 -0.08508350221072884 -0.6887318199721226 0.6623136455115043 -1.0803390553497918 0.7160656494869844 0.7261996704304944 -1.1688997761233118 
repo_new3/DataCodes3/362/c_362_21470_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_38932_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_38932_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_1204_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_1204_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_44350_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_28996_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_28996_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_2778_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_40805_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_40805_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_38441_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_38441_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_9279_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_21342_1.py,-0.8092133672337543 0.2077343161231738 -0.6537237844303176 -0.06426206246383884 -0.7115069309860519 0.6373076998245912 -0.944893494941393 0.744398315978485 0.7330782451659132 -1.1532247354008616 
repo_new3/DataCodes3/362/c_362_21342_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_43172_1.py,-0.8328975161967344 0.2100230686270793 -0.663358200859069 0.0005054790209744796 -0.7125513486627617 0.6394618118522227 -0.9546224648289924 0.7983067022513486 0.7828795753384141 -1.1241094184171732 
repo_new3/DataCodes3/362/c_362_43172_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_39130_1.py,-0.8951998095463172 0.17920107405494595 -0.784401998811793 -0.062301601534002014 -0.7077025638089675 0.6819271832556459 -1.1111146920361716 0.7524462208002936 0.767955580739055 -1.1725992544832835 
repo_new3/DataCodes3/362/c_362_39130_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_28887_1.py,-0.8761717206123233 0.18036169522967715 -0.7585936895726173 -0.10009030980766617 -0.7121408018441873 0.6683140635612504 -1.0560833234222766 0.7329723404981393 0.7373741931840784 -1.1910363094992993 
repo_new3/DataCodes3/362/c_362_28887_2.py,-0.7706043979616293 0.2241513879689733 -0.6607216444565226 -0.13859294999700203 -0.7432067089777924 0.6175469358099386 -0.8471628686312257 0.7413748100983051 0.7182962811378413 -1.1667497927028943 
repo_new3/DataCodes3/362/c_362_10087_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_11073_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_22357_1.py,-0.7979892224971854 0.21526955415295956 -0.6727971716687801 -0.03984616087162284 -0.7174247845431646 0.628469370499656 -0.9335428649071974 0.7715404081589482 0.7654199408106322 -1.1072251651016682 
repo_new3/DataCodes3/362/c_362_22357_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_26547_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_47144_1.py,-0.7944767071373809 0.22082915691664706 -0.6784282526084915 -0.06697893345619305 -0.7249444155928519 0.6391672035740249 -0.9353280549668169 0.7609891394902614 0.7524402877882598 -1.1383193552986977 
repo_new3/DataCodes3/362/c_362_47144_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_35664_1.py,-0.7865736892882772 0.22221953113253515 -0.6811122571811044 -0.06862399639158236 -0.728396740601495 0.6273878089594721 -0.9074102297696993 0.7696051963502489 0.7589839988498149 -1.1199324709402134 
repo_new3/DataCodes3/362/c_362_35664_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/b_362_10196_1.py,-0.8357246830875158 0.23376089794595717 -0.6702543848444057 -0.027113294001554874 -0.7543388644369001 0.6594118079890802 -0.9400833422668288 0.8249333140499677 0.8020320450398235 -1.1826394852653324 
repo_new3/DataCodes3/362/c_362_10196_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/362/c_362_19822_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/371/b_371_19822_1.py,-0.7591539592097397 0.11306759122266219 -0.6094857844506483 0.003262839360875222 -0.5805995582342912 0.5624610458461654 -0.957997047624201 0.6386184286947982 0.6375277998224631 -0.9815856807030818 
repo_new3/DataCodes3/371/c_371_19822_2.py,-0.7591539592097397 0.11306759122266219 -0.6094857844506483 0.003262839360875222 -0.5805995582342912 0.5624610458461654 -0.957997047624201 0.6386184286947982 0.6375277998224631 -0.9815856807030818 
repo_new3/DataCodes3/362/c_362_7075_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/371/b_371_7075_1.py,-0.6716920939235614 0.06660508923917678 -0.5624812075883735 -0.025083146031135223 -0.49531685166925143 0.5015732995796136 -0.9136911372765222 0.5251335537962571 0.5301587554812611 -0.884059181795505 
repo_new3/DataCodes3/371/b_371_7075_2.py,-0.7298598868338161 0.09599204406303267 -0.6132267155412023 -0.031175074316395376 -0.5555001450991165 0.542990498135769 -0.9478972924022299 0.590546250340772 0.5937632251942013 -0.958531563080544 
repo_new3/DataCodes3/371/b_371_7075_3.py,-0.7298598868338161 0.09599204406303267 -0.6132267155412023 -0.031175074316395376 -0.5555001450991165 0.542990498135769 -0.9478972924022299 0.590546250340772 0.5937632251942013 -0.958531563080544 
repo_new3/DataCodes3/371/c_371_7075_4.py,-0.7298298924788416 0.10699974551448646 -0.6014397324938114 -0.004584689152211304 -0.5651930952161388 0.5402758120596005 -0.9139456614371959 0.6221387597495516 0.616480657262699 -0.9435587248409768 
repo_new3/DataCodes3/362/c_362_2292_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/371/c_371_2292_1.py,-0.7387825474147364 0.10810132852428339 -0.6059448850597264 -0.006203349106538225 -0.5685423087489666 0.5488154658564899 -0.9302435236731975 0.6251554444040345 0.6211280473983878 -0.9573131837706836 
repo_new3/DataCodes3/362/c_362_3031_1.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/371/b_371_3031_1.py,-0.7340013952335226 0.11229185095303194 -0.5943292572952327 -0.002800286179169233 -0.5729170383323122 0.5445327169341175 -0.9343586547416929 0.6214512422251939 0.6247208970954085 -0.9528636614449116 
repo_new3/DataCodes3/371/b_371_3031_2.py,-0.7775179371710915 0.12962311636796608 -0.6354477735239006 -0.021138466747249295 -0.6240946421019629 0.5783684111044297 -0.9526524062293666 0.6708427060547391 0.6657696178379591 -1.029570443334485 
repo_new3/DataCodes3/371/b_371_3031_3.py,-0.783435353356944 0.12412087641358951 -0.6323772678434966 -0.00046787903747224095 -0.6154485796503716 0.5746596570243234 -0.9579678883982304 0.6764770581114409 0.671374168407488 -1.0139622623813949 
repo_new3/DataCodes3/371/b_371_3031_4.py,-0.7811824611778885 0.12515818679059124 -0.6350616275978783 -0.005031828294491926 -0.6142022233891328 0.5809691222750605 -0.9725743515498613 0.6691150731037244 0.6673128331589396 -1.0211911808506564 
repo_new3/DataCodes3/371/b_371_3031_5.py,-0.7745605207410302 0.11970976711518917 -0.630192706768053 -0.013756424828720299 -0.6058167502460758 0.5764524351476235 -0.9736951560238207 0.6511589519384529 0.6518947394895469 -1.0165422130854995 
repo_new3/DataCodes3/371/b_371_3031_6.py,-0.7679676578201353 0.1161114422718581 -0.629633791875303 -0.019577769187111006 -0.5988890487564823 0.5724530524186351 -0.9750862170332093 0.6378757389131152 0.6417136824058906 -1.0079462278277491 
repo_new3/DataCodes3/371/c_371_3031_7.py,-0.7745605207410302 0.11970976711518917 -0.630192706768053 -0.013756424828720299 -0.6058167502460758 0.5764524351476235 -0.9736951560238207 0.6511589519384529 0.6518947394895469 -1.0165422130854995 
repo_new3/DataCodes3/362/b_362_37461_1.py,-0.8343522435053141 0.20134970367133959 -0.7146287351930968 -0.06845878638958709 -0.7164257049044445 0.6521897835125542 -0.9974150265924762 0.7536399516275983 0.75278341539861 -1.1523501907513078 
repo_new3/DataCodes3/362/c_362_37461_2.py,-0.8565578834702636 0.1307255012659841 -0.7828176521888474 -0.07598750346296683 -0.6266896653092711 0.6378054025691365 -1.0799829947613862 0.6636722542240892 0.6863897614731068 -1.0706342173718633 
repo_new3/DataCodes3/371/b_371_37461_1.py,-0.730651016963715 0.11258512874348925 -0.5877637408926892 -0.004723948136691864 -0.5660734024485908 0.5435188511368663 -0.9353868103780513 0.6153567010783304 0.6192173137467474 -0.9517122219784341 
repo_new3/DataCodes3/371/b_371_37461_2.py,-0.7450769232297959 0.12324667955371157 -0.5943938393385387 -0.0012154927220840073 -0.5814632545064281 0.5606439690753074 -0.9554404140867929 0.6326848388362425 0.6373932638255569 -0.9786226509184434 
repo_new3/DataCodes3/371/b_371_37461_3.py,-0.7337749329025309 0.11450743751563698 -0.5894875059597177 -0.004898734814073935 -0.5681865349660835 0.5515456437655485 -0.9490302966073846 0.6161030534233101 0.6208634039269543 -0.9640620965714529 
repo_new3/DataCodes3/371/c_371_37461_4.py,-0.7591539592097397 0.11306759122266219 -0.6094857844506483 0.003262839360875222 -0.5805995582342912 0.5624610458461654 -0.957997047624201 0.6386184286947982 0.6375277998224631 -0.9815856807030818 
